City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
356,chunian,30.964,73.9803,309.01,9,3,0.85,PK,1714466429
357,mesquite,32.7668,-96.5992,294.12,92,0,1.54,US,1714466164
358,margate,51.3813,1.3862,286.87,75,100,1.79,GB,1714466411
359,portland,45.5234,-122.6762,280.47,87,67,0.89,US,1714466292
360,nguigmi,14.2495,13.1092,310.56,10,99,8.7,NE,1714466430
361,krasnokamensk,50.0979,118.0369,290.89,19,50,6.33,RU,1714466430
362,schlusser,40.2417,-77.1769,293.03,89,94,0.62,US,1714466430
363,alappakkam,11.6,79.7333,310.4,70,86,7.3,IN,1714466431
364,labasa,-16.4167,179.3833,297.27,91,21,2.92,FJ,1714466431
365,novoishimskiy,53.1981,66.7694,279.83,65,100,5.09,KZ,1714466431
366,baiti,13.745,-14.7482,307.68,27,0,4.41,SN,1714466431
367,castillos,-34.1667,-53.8333,290.47,99,89,1.02,UY,1714466431
368,khash,28.2211,61.2158,298.42,13,0,7.45,IR,1714466432
369,plainview,40.7765,-73.4673,287.02,86,100,3.6,US,1714466308
370,la palma,33.8464,-118.0467,291.1,91,40,2.06,US,1714466432
371,zheleznogorsk-ilimskiy,56.5768,104.1217,275.58,96,100,4.47,RU,1714466432
372,rio gallegos,-51.6226,-69.2181,276.18,87,40,5.66,AR,1714466164
373,nemuro,43.3236,145.575,277.64,99,100,1.92,JP,1714466432
374,lake albert,-35.1667,147.3833,289.48,71,17,3.39,AU,1714466433
375,newtown,-33.8984,151.1775,290.45,77,75,12.35,AU,1714466433
376,la ronge,55.1001,-105.2842,278.29,70,100,2.57,CA,1714466433
377,najran,17.4924,44.1277,300.51,26,6,2.57,SA,1714466433
378,cafayate,-26.073,-65.9761,293.44,22,0,2.42,AR,1714466433
379,qurayyat,31.3318,37.3428,299.25,41,40,6.17,SA,1714466434
380,hegang,47.4,130.3667,289.31,23,87,3.27,CN,1714466434
381,sparti,37.0733,22.4297,293.82,30,5,1.72,GR,1714466434
382,la'ie,21.6477,-157.9253,297.29,81,94,2.68,US,1714466434
383,adrar,20.5022,-10.0711,294.58,21,94,8.77,MR,1714466434
384,siwa oasis,29.2041,25.5195,300.79,25,0,2.32,EG,1714466434
385,nadym,65.5333,72.5167,270.35,82,100,9.08,RU,1714466272
386,carutapera,-1.195,-46.02,297.8,93,100,1.21,BR,1714466435
387,uturoa,-16.7333,-151.4333,300.23,72,98,9.76,PF,1714466435
388,itagiba,-14.2836,-39.8428,293.15,99,49,1.31,BR,1714466435
389,kilindoni,-7.9139,39.6668,300.33,71,5,7.23,TZ,1714466435
390,palangkaraya,-2.2,113.8333,300.55,88,100,1.83,ID,1714466174
391,east london,-33.0153,27.9116,300.67,57,0,1.54,ZA,1714466435
392,elverum,60.8819,11.5623,284.43,57,92,2.68,NO,1714466436
393,ta`u,-14.2336,-169.5144,302.34,80,100,10.14,AS,1714466436
394,gao,16.6362,1.637,309.19,18,85,12.06,ML,1714466436
395,eraan,9.0629,117.7016,305.19,58,96,1.11,PH,1714466436
396,el vendrell,41.2167,1.5333,290.78,94,100,0.4,ES,1714466436
397,kwale,5.7063,6.4374,306.41,60,100,1.64,NG,1714466436
398,terbanggi besar,-4.8667,105.2333,304.07,69,100,2.64,ID,1714466436
399,mandiana,10.6333,-8.6833,306.81,25,1,3.98,GN,1714466437
400,erenhot,43.6475,111.9767,290.93,11,0,7.36,CN,1714466437
401,scarborough,54.2797,-0.4044,287.0,75,70,4.47,GB,1714466308
402,khamis mushait,18.3064,42.7292,297.49,38,20,7.72,SA,1714466437
403,ar rutbah,33.0381,40.2848,300.18,30,95,4.18,IQ,1714466437
404,gadzhiyevo,69.2551,33.3362,274.42,97,100,1.19,RU,1714466438
405,taulaga,-11.0553,-171.0883,302.18,79,88,4.68,AS,1714466438
406,narasannapeta,18.4167,84.05,309.39,41,3,10.68,IN,1714466438
407,kangaba,11.9333,-8.4167,306.83,24,10,4.73,ML,1714466438
408,piti village,13.4626,144.6933,302.64,76,0,6.69,GU,1714466438
409,teshi old town,5.5836,-0.1072,303.46,79,20,3.6,GH,1714466438
410,spenge,52.1333,8.4833,292.6,83,100,1.85,DE,1714466438
411,cerro de ortega,18.75,-103.7667,292.62,91,23,1.43,MX,1714466439
412,salekhard,66.53,66.6019,269.48,85,65,7.6,RU,1714466291
413,hell-ville,-13.4,48.2667,304.08,70,40,1.03,MG,1714466439
414,campbell river,50.0163,-125.2446,280.07,95,100,1.83,CA,1714466439
415,kangiwa,12.5521,3.8187,311.47,25,8,1.6,NG,1714466439
416,dakhla,23.6848,-15.958,290.16,67,0,9.26,EH,1714466439
417,bazarak,35.3129,69.5152,277.88,60,80,4.55,AF,1714466440
418,i-n-salah,27.1935,2.4607,299.33,8,80,4.52,DZ,1714466440
419,kolo,52.2002,18.6387,296.04,53,56,3.61,PL,1714466440
420,dryden,49.7833,-92.7503,272.31,100,100,2.57,CA,1714466344
421,naracoorte,-36.9579,140.7383,285.31,56,18,4.9,AU,1714466180
422,kaltan,53.5347,87.2457,275.97,58,100,2.11,RU,1714466440
423,shira,54.4911,89.9531,277.06,46,97,7.06,RU,1714466440
424,burang,30.25,81.1667,277.13,36,0,4.85,CN,1714466441
425,tolanaro,-25.0319,46.9987,300.19,74,20,9.26,MG,1714466441
426,ust-tsilma,65.441,52.1498,271.27,83,100,2.68,RU,1714466441
427,oodweyne,9.4092,45.064,303.95,39,11,3.09,SO,1714466441
428,bereket,39.2446,55.5154,302.09,8,0,4.96,TM,1714466441
429,china,25.7,-99.2333,297.8,88,0,3.4,MX,1714466264
430,paracuru,-3.41,-39.0306,298.21,94,100,5.09,BR,1714466442
431,karmaskaly,54.3709,56.1837,285.1,38,67,5.16,RU,1714466442
432,quirihue,-36.2833,-72.5333,281.34,85,51,2.44,CL,1714466442
433,voi,-3.3945,38.563,303.89,45,49,3.83,KE,1714466442
434,akrehamn,59.2667,5.1833,288.29,55,0,8.75,NO,1714466442
435,hammerfest,70.6634,23.6821,276.4,75,0,2.06,NO,1714466443
436,keflavik,64.0049,-22.5624,279.1,75,75,9.77,IS,1714466443
437,otofuke,42.9917,143.2003,282.68,91,100,1.16,JP,1714466443
438,asaba,6.2006,6.7338,304.88,65,100,1.51,NG,1714466443
439,hotan,37.0997,79.9269,291.89,18,100,2.84,CN,1714466443
440,changping,40.2186,116.2197,297.95,13,4,3.46,CN,1714466443
441,sao jose da coroa grande,-8.8978,-35.1478,299.33,82,77,2.0,BR,1714466443
442,puerto cabezas,14.0351,-83.3888,298.3,88,67,1.9,NI,1714466444
443,kedrovyy,56.1667,91.8167,275.39,61,100,5.14,RU,1714466444
444,timaru,-44.4,171.25,284.3,82,99,2.83,NZ,1714466444
445,puerto san jose,13.9256,-90.8244,300.76,79,100,1.56,GT,1714466444
446,smara,26.7384,-11.6719,290.72,53,4,8.78,EH,1714466444
447,juan griego,11.0817,-63.9655,297.89,90,10,3.46,VE,1714466444
448,victorica,-36.2151,-65.4359,281.56,54,0,5.12,AR,1714466444
449,stephenville,32.2207,-98.2023,293.59,94,75,2.06,US,1714466445
450,labytnangi,66.6572,66.4183,269.47,85,61,6.12,RU,1714466445
451,galveston,29.3669,-94.9669,294.82,89,0,2.57,US,1714466445
452,banda aceh,5.5577,95.3222,302.73,74,100,2.02,ID,1714466445
453,saint-paul,-21.0096,55.2707,301.2,80,100,0.79,RE,1714466427
454,tsiombe,-25.3,45.4833,304.74,38,0,2.16,MG,1714466445
455,knyaze-volkonskoye,48.4642,135.4567,289.34,25,16,2.68,RU,1714466446
456,okha,53.5739,142.9478,277.18,51,92,2.24,RU,1714466446
457,kasempa,-13.4584,25.8338,298.6,33,1,3.0,ZM,1714466446
458,caucete,-31.6518,-68.2811,294.05,14,3,5.59,AR,1714466446
459,lompoc,34.6391,-120.4579,286.44,84,0,7.2,US,1714466446
460,dromore,54.5167,-7.4667,278.73,96,100,1.67,GB,1714466447
461,vilyuysk,63.7553,121.6247,273.15,89,100,6.26,RU,1714466447
462,chahar burj,34.2448,62.1917,293.83,17,0,3.95,AF,1714466447
463,yaren,-0.5472,166.916,301.85,80,23,4.69,NR,1714466447
464,sao felix do xingu,-6.6447,-51.995,295.09,99,100,0.45,BR,1714466447
465,buka,40.8108,69.1986,293.69,40,94,5.27,UZ,1714466447
466,bonthe,7.5264,-12.505,303.01,70,12,1.74,SL,1714466447
467,igrim,63.1906,64.4162,273.14,73,100,4.18,RU,1714466448
468,la mira,18.035,-102.3266,294.42,92,100,2.34,MX,1714466448
469,wanning,18.8003,110.3967,303.69,73,0,8.27,CN,1714466448
470,fort st. john,56.2499,-120.8529,273.09,100,100,2.06,CA,1714466448
471,alice town,25.7167,-79.3,297.33,74,40,8.79,BS,1714466448
472,galesong,-5.3166,119.3661,301.16,81,100,2.72,ID,1714466448
473,sajir,25.1825,44.5996,303.61,29,0,8.25,SA,1714466449
474,guangyuan,32.442,105.823,295.2,38,84,3.21,CN,1714466359
475,domna,51.8971,113.1573,292.36,17,67,7.0,RU,1714466449
476,sinabang,2.4803,96.3801,302.51,76,83,3.36,ID,1714466449
477,skelleftea,64.7507,20.9528,278.35,75,20,6.17,SE,1714466449
478,bandarbeyla,9.4942,50.8122,304.74,63,13,4.7,SO,1714466449
479,tindouf,27.6711,-8.1474,288.4,44,0,6.17,DZ,1714466449
480,kindu,-2.95,25.95,305.59,48,78,1.95,CD,1714466450
481,cognac,45.5,-0.25,290.25,72,0,2.57,FR,1714466450
482,rasskazovo,52.6714,41.9033,290.68,41,0,2.02,RU,1714466450
483,bria,6.5423,21.9863,305.68,47,70,2.42,CF,1714466450
484,inirida,3.8653,-67.9239,295.4,99,98,0.86,CO,1714466450
485,gawler,-34.6,138.7333,287.16,59,0,5.05,AU,1714466450
486,semera,11.501,41.201,305.86,42,10,4.38,ET,1714466450
487,saint-pierre,-21.3393,55.4781,300.97,69,0,9.77,RE,1714466451
488,sur,22.5667,59.5289,305.15,45,35,3.68,OM,1714466451
489,trairi,-3.2778,-39.2689,297.24,95,100,4.28,BR,1714466261
490,boshan,36.4833,117.8333,292.65,24,100,4.81,CN,1714466451
491,manjeshvar,12.7,74.8833,306.81,65,79,6.7,IN,1714466451
492,akjoujt,19.6969,-14.4164,298.74,17,27,10.4,MR,1714466451
493,island harbour,50.724,-1.2758,288.0,73,6,4.92,GB,1714466452
494,gorom-gorom,14.4439,-0.2361,309.18,19,62,10.36,BF,1714466452
495,aswan,24.0934,32.907,303.76,20,0,3.09,EG,1714466452
496,mar del plata,-38.0023,-57.5575,290.98,94,100,5.66,AR,1714466452
497,zhangye,38.9342,100.4517,291.74,9,75,5.94,CN,1714466359
498,yuzhno-kurilsk,44.0306,145.8556,276.69,74,100,7.31,RU,1714466453
499,boca do acre,-8.7522,-67.3978,298.07,92,92,0.28,BR,1714466453
500,waingapu,-9.6567,120.2641,301.36,76,51,6.48,ID,1714466453
501,mingyue,43.1069,128.9217,285.82,48,63,2.23,CN,1714466453
502,sao tome,0.3365,6.7273,302.48,78,100,2.81,ST,1714466453
503,naze,28.3667,129.4833,296.66,78,16,2.77,JP,1714466453
504,turinsk,58.0458,63.696,281.93,33,20,4.09,RU,1714466453
505,baihe,22.15,107.2333,313.33,22,4,6.05,CN,1714466454
506,suva,-18.1416,178.4415,299.86,94,75,3.6,FJ,1714466454
507,moyale,3.5167,39.0584,298.82,67,78,3.36,KE,1714466454
508,srivardhan,18.0333,73.0167,306.1,49,28,7.89,IN,1714466454
509,worpswede,53.2167,8.9333,291.33,77,79,2.42,DE,1714466454
510,powell river,49.8496,-124.5361,281.15,75,100,1.95,CA,1714466455
511,pisco,-13.7,-76.2167,293.18,83,0,5.14,PE,1714466455
512,gamba,-2.65,10.0,302.72,77,63,3.04,GA,1714466455
513,broken hill,-31.95,141.4333,287.2,35,2,6.88,AU,1714466455
514,tvoroyri,61.5556,-6.8111,281.61,92,98,4.04,FO,1714466455
515,mako,46.2167,20.4833,294.94,48,25,4.23,HU,1714466455
516,bajil,15.0584,43.2851,310.69,32,1,4.48,YE,1714466456
517,intendente alvear,-35.2338,-63.592,287.4,95,52,5.97,AR,1714466456
518,popondetta,-8.7537,148.2534,297.28,98,100,0.78,PG,1714466456
519,ulladulla,-35.35,150.4667,286.91,67,95,5.59,AU,1714466456
520,dawei,14.0833,98.2,306.35,52,8,5.01,MM,1714466456
521,tyukhtet,56.5389,89.3011,275.4,41,100,5.18,RU,1714466456
522,praya,14.9215,-23.5087,296.45,68,20,9.26,CV,1714466456
523,kudahuvadhoo,2.6708,72.8944,298.99,84,100,4.78,MV,1714466457
524,viedma,-40.8135,-62.9967,283.39,47,22,6.41,AR,1714466187
525,zhigalovo,54.8097,105.1578,276.0,92,100,6.93,RU,1714466457
526,phalauda,29.1833,77.8167,312.17,6,14,5.43,IN,1714466457
527,tangalle,6.024,80.7911,306.24,67,100,4.87,LK,1714466457
528,trinidad,-14.8333,-64.9,297.1,88,0,1.84,BO,1714466458
529,tomatlan,19.9333,-105.25,290.87,79,18,1.13,MX,1714466458
530,moroni,-11.7022,43.2551,302.98,68,85,3.15,KM,1714466458
531,maragogi,-9.0122,-35.2225,298.79,83,92,1.04,BR,1714466458
532,leava,-14.3,-178.1667,302.34,80,14,7.06,WF,1714466458
533,laayoune,27.1622,-13.2032,291.34,59,75,7.2,EH,1714466458
534,mount isa,-20.7333,139.5,301.02,39,28,3.6,AU,1714466458
535,arkhangel'sk,64.5401,40.5433,274.33,100,100,6.0,RU,1714466459
536,shengli,37.4564,118.4856,294.66,15,100,4.04,CN,1714466459
537,moa,20.6569,-74.9403,297.46,88,93,5.4,CU,1714466212
538,chhatapur,26.2167,87.0167,317.27,6,0,9.88,IN,1714466459
539,al jaradiyah,16.5795,42.9124,307.87,41,32,5.08,SA,1714466459
540,rawlins,41.7911,-107.2387,274.46,93,100,4.63,US,1714466459
541,ratnagiri,16.9833,73.3,305.22,62,27,6.18,IN,1714466460
542,joshimath,30.5667,79.5667,292.88,19,100,4.06,IN,1714466460
543,plettenberg bay,-34.0527,23.3716,294.58,59,0,7.62,ZA,1714466460
544,cacu,-18.5567,-51.1308,294.01,72,92,1.7,BR,1714466460
545,chernyshevskiy,63.0128,112.4714,273.55,100,100,2.19,RU,1714466460
546,port hedland,-20.3167,118.5667,305.18,31,2,5.66,AU,1714466460
547,san angelo,31.4638,-100.437,296.27,73,0,6.69,US,1714466176
548,srimushnam,11.4,79.4167,314.3,26,97,4.81,IN,1714466461
549,puerto madryn,-42.7692,-65.0385,283.55,40,0,8.68,AR,1714466461
550,palmer,42.1584,-72.3287,286.8,71,100,0.0,US,1714466461
551,farah,32.5,62.5,292.55,14,0,3.33,AF,1714466461
552,oriximina,-1.7656,-55.8661,297.1,94,65,1.33,BR,1714466461
553,taltal,-25.4,-70.4833,290.22,77,2,0.77,CL,1714466461
554,coeur d'alene,47.6777,-116.7805,275.09,93,10,1.83,US,1714466237
555,nelson,-41.2833,173.2833,284.42,85,3,0.89,NZ,1714466336
556,senanga,-16.1167,23.2667,300.86,28,1,3.07,ZM,1714466462
557,weno,7.4515,151.8468,298.12,94,100,3.6,FM,1714466462
558,opuwo,-18.0607,13.84,300.13,27,0,7.15,NA,1714466462
559,la libertad,-2.2333,-80.9,297.89,82,100,3.32,EC,1714466462
560,harper,4.375,-7.7169,302.34,78,64,2.18,LR,1714466462
561,harnosand,62.6323,17.9379,284.15,74,74,2.6,SE,1714466463
562,kalianget,-7.05,113.9333,302.12,77,99,4.0,ID,1714466463
563,vernon,50.2581,-119.2691,278.01,73,60,0.51,CA,1714466406
564,bhandaria,22.4861,90.0609,307.92,52,92,10.36,BD,1714466463
565,walvis bay,-22.9575,14.5053,297.68,46,0,0.0,NA,1714466463
566,rongelap,11.1635,166.8941,300.55,78,100,8.58,MH,1714466464
567,remire-montjoly,4.9167,-52.2667,298.17,94,75,1.54,GF,1714466464
568,shakiso,5.75,38.9167,295.29,79,54,1.49,ET,1714466464
569,kavaratti,10.5669,72.642,303.19,74,100,3.69,IN,1714466464
570,altayskoye,51.9533,85.3325,279.68,70,100,1.47,RU,1714466464
571,shingu,33.7333,135.9833,293.06,94,93,0.7,JP,1714466464
572,morehead city,34.7229,-76.726,293.16,82,5,1.79,US,1714466465
573,sysert',56.4953,60.8192,283.31,28,18,3.32,RU,1714466281
574,kill devil hills,36.0307,-75.676,292.15,83,0,4.63,US,1714466282
575,polyarnyy,69.1989,33.4478,274.16,97,100,1.18,RU,1714466465
576,kalat,29.0225,66.5916,285.94,17,0,9.65,PK,1714466465
577,mossel bay,-34.1831,22.146,294.11,70,0,4.28,ZA,1714466465
578,bejar,40.3864,-5.7634,283.47,56,22,4.32,ES,1714466465
579,horta,38.5333,-28.6333,288.72,87,75,2.57,PT,1714466466
580,nyaunglebin,17.95,96.7333,316.58,18,5,4.1,MM,1714466466
581,severo-yeniseyskiy,60.3725,93.0408,266.8,89,100,4.47,RU,1714466466
582,lerwick,60.1545,-1.1494,283.15,92,100,9.43,GB,1714466466
583,urangan,-25.3,152.9,296.04,73,3,3.13,AU,1714466466
